ticker,company_name,sector,industry,current_price,market_cap,financial_score,moat_score,risk_deduction,total_score,passing,dividend_yield
CAH,"Cardinal Health, Inc.",Healthcare,Medical Distribution,198.83,47241023488.0,3.5,2.0,0.0,5.5,False,1.03
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,44.36,11941824512.0,3.0,2.0,0.0,5.0,False,0.0
MEDP,"Medpace Holdings, Inc.",Healthcare,Diagnostics & Research,548.12,15439566848.0,3.0,2.0,0.0,5.0,False,0.0
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,155.51,15505231872.0,3.0,2.0,0.0,5.0,False,0.0
CON,"Concentra Group Holdings Parent, Inc.",Healthcare,Medical Care Facilities,19.47,2495488256.0,3.5,1.5,0.0,5.0,False,1.28
COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,81.4,16240318464.0,3.0,2.0,0.0,5.0,False,0.0
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,97.52,144567730176.0,3.0,2.0,0.0,5.0,False,0.0
OGN,Organon & Co.,Healthcare,Drug Manufacturers - General,7.14,1856278016.0,3.5,1.5,0.0,5.0,False,1.12
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,Biotechnology,53.4,10258906112.0,3.0,2.0,0.0,5.0,False,0.0
IRMD,IRADIMED CORPORATION,Healthcare,Medical Devices,94.57,1203039744.0,3.5,1.5,0.0,5.0,False,0.72
INCY,Incyte Corporation,Healthcare,Biotechnology,102.52,20127002624.0,3.0,2.0,0.0,5.0,False,0.0
ILMN,"Illumina, Inc.",Healthcare,Diagnostics & Research,128.96,19821152256.0,3.0,2.0,0.0,5.0,False,0.0
PETS,"PetMed Express, Inc.",Healthcare,Pharmaceutical Retailers,1.65,34675672.0,3.0,2.0,0.0,5.0,False,0.0
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,181.3,26597122048.0,3.0,2.0,0.0,5.0,False,0.0
BHC,Bausch Health Companies Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,6.93,2570681600.0,2.5,2.5,0.0,5.0,False,0.0
SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,14.91,1848679936.0,3.5,1.5,0.0,5.0,False,1.68
GMAB,Genmab A/S,Healthcare,Biotechnology,31.74,19676715008.0,3.0,2.0,0.0,5.0,False,0.0
GMED,"Globus Medical, Inc.",Healthcare,Medical Devices,91.1,12303715328.0,3.0,2.0,0.0,5.0,False,0.0
DXR,Daxor Corporation,Healthcare,Medical Instruments & Supplies,12.85,64050212.0,3.0,2.0,0.0,5.0,False,0.0
SOLV,Solventum Corporation,Healthcare,Medical Instruments & Supplies,85.43,14817624064.0,3.0,2.0,0.0,5.0,False,0.0
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,65.49,25682247680.0,3.0,2.0,0.0,5.0,False,0.0
STVN,Stevanato Group S.p.A.,Healthcare,Medical Instruments & Supplies,22.11,6036111360.0,3.5,1.5,0.0,5.0,False,0.28
TBRG,"TruBridge, Inc.",Healthcare,Health Information Services,23.02,345568032.0,3.0,2.0,0.0,5.0,False,0.0
TEVA,Teva Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,28.46,32651661312.0,3.0,2.0,0.0,5.0,False,0.0
AMS,American Shared Hospital Services,Healthcare,Medical Care Facilities,2.07,13544010.0,3.0,2.0,0.0,5.0,False,0.0
THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,210.0,18553710592.0,3.0,2.0,0.0,5.0,False,0.0
VEEV,Veeva Systems Inc.,Healthcare,Health Information Services,242.0,39780409344.0,3.0,2.0,0.0,5.0,False,0.0
UTHR,United Therapeutics Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,489.31,22129664000.0,3.0,2.0,0.0,5.0,False,0.0
VERU,Veru Inc.,Healthcare,Biotechnology,2.49,39965476.0,3.0,2.0,0.0,5.0,False,0.0
WAT,Waters Corporation,Healthcare,Diagnostics & Research,394.81,23504910336.0,3.0,2.0,0.0,5.0,False,0.0
ABCL,AbCellera Biologics Inc.,Healthcare,Biotechnology,3.56,1065632704.0,3.0,1.5,0.0,4.5,False,0.0
RCUS,"Arcus Biosciences, Inc.",Healthcare,Biotechnology,25.45,3148891392.0,3.0,1.5,0.0,4.5,False,0.0
EVO,Evotec SE,Healthcare,Drug Manufacturers - Specialty & Generic,3.12,1115541632.0,3.0,1.5,0.0,4.5,False,0.0
ESTA,Establishment Labs Holdings Inc.,Healthcare,Medical Devices,70.73,2055263104.0,3.0,1.5,0.0,4.5,False,0.0
LQDA,Liquidia Corporation,Healthcare,Biotechnology,34.41,2993514496.0,3.0,1.5,0.0,4.5,False,0.0
TERN,"Terns Pharmaceuticals, Inc.",Healthcare,Biotechnology,29.36,2644742400.0,3.0,1.5,0.0,4.5,False,0.0
TDOC,"Teladoc Health, Inc.",Healthcare,Health Information Services,7.59,1347023232.0,3.0,1.5,0.0,4.5,False,0.0
TGTX,"TG Therapeutics, Inc.",Healthcare,Biotechnology,30.76,4883441152.0,3.0,1.5,0.0,4.5,False,0.0
ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,81.77,1836404352.0,3.0,1.5,0.0,4.5,False,0.0
EWTX,"Edgewise Therapeutics, Inc.",Healthcare,Biotechnology,23.59,2497436416.0,3.0,1.5,0.0,4.5,False,0.0
RGEN,Repligen Corporation,Healthcare,Medical Instruments & Supplies,164.98,9286847488.0,3.0,1.5,0.0,4.5,False,0.0
BBNX,"Beta Bionics, Inc.",Healthcare,Medical Devices,29.38,1293443712.0,3.0,1.5,0.0,4.5,False,0.0
BBOT,"BridgeBio Oncology Therapeutics, Inc.",Healthcare,Biotechnology,13.69,1095045120.0,3.0,1.5,0.0,4.5,False,0.0
LNTH,"Lantheus Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,63.3,4304029696.0,3.0,1.5,0.0,4.5,False,0.0
APGE,"Apogee Therapeutics, Inc.",Healthcare,Biotechnology,76.75,5243577856.0,3.0,1.5,0.0,4.5,False,0.0
EYPT,"EyePoint Pharmaceuticals, Inc.",Healthcare,Biotechnology,17.74,1468645248.0,3.0,1.5,0.0,4.5,False,0.0
RAPP,"Rapport Therapeutics, Inc.",Healthcare,Biotechnology,29.5,1406003456.0,3.0,1.5,0.0,4.5,False,0.0
RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,Biotechnology,36.38,3509853952.0,3.0,1.5,0.0,4.5,False,0.0
CNTA,Centessa Pharmaceuticals plc,Healthcare,Biotechnology,29.91,4421294080.0,3.0,1.5,0.0,4.5,False,0.0
APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,23.63,2989790720.0,3.0,1.5,0.0,4.5,False,0.0
LFST,"LifeStance Health Group, Inc.",Healthcare,Medical Care Facilities,6.48,2520721920.0,3.0,1.5,0.0,4.5,False,0.0
LIVN,LivaNova PLC,Healthcare,Medical Devices,63.36,3459806208.0,3.0,1.5,0.0,4.5,False,0.0
LGND,Ligand Pharmaceuticals Incorporated,Healthcare,Biotechnology,184.87,3638559488.0,3.0,1.5,0.0,4.5,False,0.0
MASI,Masimo Corporation,Healthcare,Medical Devices,141.68,7610191872.0,3.0,1.5,0.0,4.5,False,0.0
MAZE,"Maze Therapeutics, Inc.",Healthcare,Biotechnology,41.71,2007062016.0,3.0,1.5,0.0,4.5,False,0.0
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,258.39,21472210944.0,3.5,1.0,0.0,4.5,False,1.11
MBX,"MBX Biosciences, Inc.",Healthcare,Biotechnology,31.97,1435526656.0,3.0,1.5,0.0,4.5,False,0.0
QURE,uniQure N.V.,Healthcare,Biotechnology,21.33,1328681216.0,3.0,1.5,0.0,4.5,False,0.0
CLDX,"Celldex Therapeutics, Inc.",Healthcare,Biotechnology,29.45,1956936960.0,3.0,1.5,0.0,4.5,False,0.0
TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,Biotechnology,81.77,3471063040.0,3.0,1.5,0.0,4.5,False,0.0
CLOV,"Clover Health Investments, Corp.",Healthcare,Healthcare Plans,2.58,1333029376.0,3.0,1.5,0.0,4.5,False,0.0
LEGN,Legend Biotech Corporation,Healthcare,Biotechnology,28.13,5195317248.0,3.0,1.5,0.0,4.5,False,0.0
MESO,Mesoblast Limited,Healthcare,Biotechnology,17.87,2300686592.0,3.0,1.5,0.0,4.5,False,0.0
MD,"Pediatrix Medical Group, Inc.",Healthcare,Medical Care Facilities,22.12,1926302464.0,3.0,1.5,0.0,4.5,False,0.0
TLX,Telix Pharmaceuticals Limited,Healthcare,Biotechnology,9.85,3297036288.0,3.0,1.5,0.0,4.5,False,0.0
QDEL,QuidelOrtho Corporation,Healthcare,Medical Devices,27.76,1885779456.0,3.0,1.5,0.0,4.5,False,0.0
BEAM,Beam Therapeutics Inc.,Healthcare,Biotechnology,27.09,2748956160.0,3.0,1.5,0.0,4.5,False,0.0
MDXG,"MiMedx Group, Inc.",Healthcare,Biotechnology,6.93,1026347968.0,3.0,1.5,0.0,4.5,False,0.0
PVLA,"Palvella Therapeutics, Inc.",Healthcare,Biotechnology,100.49,1189448832.0,3.0,1.5,0.0,4.5,False,0.0
RLAY,"Relay Therapeutics, Inc.",Healthcare,Biotechnology,7.68,1331115904.0,3.0,1.5,0.0,4.5,False,0.0
COGT,"Cogent Biosciences, Inc.",Healthcare,Biotechnology,38.77,5951410688.0,3.0,1.5,0.0,4.5,False,0.0
KURA,"Kura Oncology, Inc.",Healthcare,Biotechnology,11.95,1039859328.0,3.0,1.5,0.0,4.5,False,0.0
SYRE,"Spyre Therapeutics, Inc.",Healthcare,Biotechnology,33.45,2595456768.0,3.0,1.5,0.0,4.5,False,0.0
SVRA,Savara Inc.,Healthcare,Biotechnology,6.5,1322540928.0,3.0,1.5,0.0,4.5,False,0.0
KYMR,"Kymera Therapeutics, Inc.",Healthcare,Biotechnology,66.62,4793244160.0,3.0,1.5,0.0,4.5,False,0.0
TMDX,"TransMedics Group, Inc.",Healthcare,Medical Devices,136.51,4665136640.0,3.0,1.5,0.0,4.5,False,0.0
TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Medical Devices,20.92,1418425344.0,3.0,1.5,0.0,4.5,False,0.0
TNGX,"Tango Therapeutics, Inc.",Healthcare,Biotechnology,9.63,1296940416.0,3.0,1.5,0.0,4.5,False,0.0
COLL,"Collegium Pharmaceutical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,47.91,1514481792.0,3.0,1.5,0.0,4.5,False,0.0
CORT,Corcept Therapeutics Incorporated,Healthcare,Biotechnology,86.105,9073033216.0,3.0,1.5,0.0,4.5,False,0.0
SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,45.68,2619261696.0,3.0,1.5,0.0,4.5,False,0.0
MIRM,"Mirum Pharmaceuticals, Inc.",Healthcare,Biotechnology,68.48,3519432192.0,3.0,1.5,0.0,4.5,False,0.0
KRYS,"Krystal Biotech, Inc.",Healthcare,Biotechnology,234.13,6789189632.0,3.0,1.5,0.0,4.5,False,0.0
KNSA,"Kiniksa Pharmaceuticals International, plc",Healthcare,Drug Manufacturers - Specialty & Generic,41.67,3158409216.0,3.0,1.5,0.0,4.5,False,0.0
KOD,Kodiak Sciences Inc.,Healthcare,Biotechnology,24.34,1291198720.0,3.0,1.5,0.0,4.5,False,0.0
MLTX,MoonLake Immunotherapeutics,Healthcare,Biotechnology,14.9,1055626240.0,3.0,1.5,0.0,4.5,False,0.0
MLYS,"Mineralys Therapeutics, Inc.",Healthcare,Biotechnology,38.5,3046888192.0,3.0,1.5,0.0,4.5,False,0.0
MMSI,"Merit Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies,83.43,4946585600.0,3.0,1.5,0.0,4.5,False,0.0
KMTS,"Kestra Medical Technologies, Ltd.",Healthcare,Medical Instruments & Supplies,24.07,1238378624.0,3.0,1.5,0.0,4.5,False,0.0
ARDT,"Ardent Health, Inc.",Healthcare,Medical Care Facilities,8.79,1258619648.0,3.0,1.5,0.0,4.5,False,0.0
ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology,5.98,1452986368.0,3.0,1.5,0.0,4.5,False,0.0
PTGX,"Protagonist Therapeutics, Inc.",Healthcare,Biotechnology,89.65,5604529152.0,3.0,1.5,0.0,4.5,False,0.0
CPRX,"Catalyst Pharmaceuticals, Inc.",Healthcare,Biotechnology,23.53,2892128512.0,3.0,1.5,0.0,4.5,False,0.0
STOK,"Stoke Therapeutics, Inc.",Healthcare,Biotechnology,30.87,1763206528.0,3.0,1.5,0.0,4.5,False,0.0
XENE,Xenon Pharmaceuticals Inc.,Healthcare,Biotechnology,45.01,3478148096.0,3.0,1.5,0.0,4.5,False,0.0
ENOV,Enovis Corporation,Healthcare,Medical Devices,27.02,1545257088.0,3.0,1.5,0.0,4.5,False,0.0
MNMD,Mind Medicine (MindMed) Inc.,Healthcare,Biotechnology,12.35,1200657024.0,3.0,1.5,0.0,4.5,False,0.0
TRIB,Trinity Biotech plc,Healthcare,Medical Devices,0.96,18426316.0,2.5,2.0,0.0,4.5,False,0.0
ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,Biotechnology,31.2,3821756416.0,3.0,1.5,0.0,4.5,False,0.0
MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,151.86,8230812160.0,3.0,1.5,0.0,4.5,False,0.0
AMLX,"Amylyx Pharmaceuticals, Inc.",Healthcare,Biotechnology,14.2,1559437824.0,3.0,1.5,0.0,4.5,False,0.0
AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,26.77,1244673280.0,3.0,1.5,0.0,4.5,False,0.0
XNCR,"Xencor, Inc.",Healthcare,Biotechnology,17.3,1235401088.0,3.0,1.5,0.0,4.5,False,0.0
STAA,STAAR Surgical Company,Healthcare,Medical Instruments & Supplies,25.38,1252907776.0,3.0,1.5,0.0,4.5,False,0.0
CGON,"CG Oncology, Inc.",Healthcare,Biotechnology,43.3,3492845312.0,3.0,1.5,0.0,4.5,False,0.0
MRUS,Merus N.V.,Healthcare,Biotechnology,96.14,7291947520.0,3.0,1.5,0.0,4.5,False,0.0
MRVI,"Maravai LifeSciences Holdings, Inc.",Healthcare,Biotechnology,3.7,1355646336.0,3.0,1.5,0.0,4.5,False,0.0
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,61.44,8494543872.0,3.0,1.5,0.0,4.5,False,0.0
TRVI,"Trevi Therapeutics, Inc.",Healthcare,Biotechnology,13.47,1727259904.0,3.0,1.5,0.0,4.5,False,0.0
CRNX,"Crinetics Pharmaceuticals, Inc.",Healthcare,Biotechnology,46.67,4428601856.0,3.0,1.5,0.0,4.5,False,0.0
CRSP,CRISPR Therapeutics AG,Healthcare,Biotechnology,56.88,5420677120.0,3.0,1.5,0.0,4.5,False,0.0
PRVA,"Privia Health Group, Inc.",Healthcare,Health Information Services,23.84,2932356352.0,3.0,1.5,0.0,4.5,False,0.0
ELVN,"Enliven Therapeutics, Inc.",Healthcare,Biotechnology,21.81,1294364928.0,3.0,1.5,0.0,4.5,False,0.0
CRL,"Charles River Laboratories International, Inc.",Healthcare,Diagnostics & Research,184.31,9070903296.0,3.0,1.5,0.0,4.5,False,0.0
SSII,"SS Innovations International, Inc.",Healthcare,Medical Devices,6.21,1202387328.0,3.0,1.5,0.0,4.5,False,0.0
TSHA,"Taysha Gene Therapies, Inc.",Healthcare,Biotechnology,5.05,1383292800.0,3.0,1.5,0.0,4.5,False,0.0
ACHC,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,15.47,1428601856.0,3.0,1.5,0.0,4.5,False,0.0
AXSM,"Axsome Therapeutics, Inc.",Healthcare,Biotechnology,149.22,7522574336.0,3.0,1.5,0.0,4.5,False,0.0
SRPT,"Sarepta Therapeutics, Inc.",Healthcare,Biotechnology,22.26,2332562688.0,3.0,1.5,0.0,4.5,False,0.0
SRRK,Scholar Rock Holding Corporation,Healthcare,Biotechnology,45.02,4592375808.0,3.0,1.5,0.0,4.5,False,0.0
CERT,"Certara, Inc.",Healthcare,Health Information Services,9.22,1468500480.0,3.0,1.5,0.0,4.5,False,0.0
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,1414.86,29144758272.0,2.5,2.0,0.0,4.5,False,0.0
CDTX,"Cidara Therapeutics, Inc.",Healthcare,Biotechnology,220.36,6929507840.0,3.0,1.5,0.0,4.5,False,0.0
WVE,Wave Life Sciences Ltd.,Healthcare,Biotechnology,7.49,1252191616.0,3.0,1.5,0.0,4.5,False,0.0
ACAD,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,27.44,4642349568.0,3.0,1.5,0.0,4.5,False,0.0
PRAX,"Praxis Precision Medicines, Inc.",Healthcare,Biotechnology,247.99,6201528832.0,3.0,1.5,0.0,4.5,False,0.0
CELC,Celcuity Inc.,Healthcare,Biotechnology,105.63,4887632896.0,3.0,1.5,0.0,4.5,False,0.0
ITGR,Integer Holdings Corporation,Healthcare,Medical Devices,69.84,2447083520.0,3.0,1.5,0.0,4.5,False,0.0
CSTL,"Castle Biosciences, Inc.",Healthcare,Diagnostics & Research,38.64,1127849856.0,3.0,1.5,0.0,4.5,False,0.0
NAMS,NewAmsterdam Pharma Company N.V.,Healthcare,Biotechnology,35.26,3998159360.0,3.0,1.5,0.0,4.5,False,0.0
FOLD,"Amicus Therapeutics, Inc.",Healthcare,Biotechnology,9.9,3054481920.0,3.0,1.5,0.0,4.5,False,0.0
TVTX,"Travere Therapeutics, Inc.",Healthcare,Biotechnology,35.0,3131531520.0,3.0,1.5,0.0,4.5,False,0.0
IRON,"Disc Medicine, Inc.",Healthcare,Biotechnology,93.26,3520580096.0,3.0,1.5,0.0,4.5,False,0.0
